gene_id	gene_name	GM12878_REP1	GM12878_REP2	H1_REP1	H1_REP2	K562_REP1	K562_REP2	MCF7_REP1	MCF7_REP2
ENSG00000259104	PTCSC3	0	0	0	0	0	0	0	0
ENSG00000259105	RPS3AP4	0	0	0	0	0	0	0	0
ENSG00000259106	RP11-242P2.2	0	0	0	0	0	0	0	1
ENSG00000259107	LINC00911	0	0	0	0	0	0	0	0
ENSG00000259108	CTD-3098H1.2	0	0	0	0	0	0	0	0
ENSG00000259109	RP4-687K1.2	0	0	0	0	0	0	0	0
ENSG00000259110	RP11-359N5.1	0	0	0	0	0	0	0	0
ENSG00000259111	RP11-280K24.1	0	0	0	0	0	0	0	0
ENSG00000259112	NDUFC2-KCTD14	0	160.948	150.898	182.124	0	2.086	7.216	3.391
ENSG00000259113	RP11-406H23.2	0	0	1	0	0	0	0	0
ENSG00000259114	AC005484.5	0	0	0	0	0	0	0	1.649
ENSG00000259115	CTD-2540L5.5	0	0	5.662	0	0	0	0	0
ENSG00000259116	RP11-973N13.4	0	0	0	0	0	0	0	0
ENSG00000259117	RP11-476J6.1	0	0	0	0	0	0	0	0
ENSG00000259118	RP11-840I19.3	0	0	0	0	0	0	0	0
ENSG00000259119	RP11-1127D7.1	0	0	0	0	0	0	0	0
ENSG00000259120	SMIM6	0	1	0	0	0	0	1	0
ENSG00000259121	RP11-545M17.2	0	0	0	0	0	0	0	0
ENSG00000259122	TVP23BP1	0	0	0	0	0	0	0	0
ENSG00000259123	RP11-76E17.2	0	0	0	0	0	0	0	0
ENSG00000259124	RP11-187O7.3	0	0	0	0	0	0	0	0
ENSG00000259125	RP11-545N8.3	0	0	0	0	0	0	0	0
ENSG00000259126	RP11-99L13.2	0	0	0	0	0	0	0	0
ENSG00000259128	DUX4L2	0	0	0	0	0	0	0	0
ENSG00000259129	LINC00648	0	0	147	64	0	0	162	75
ENSG00000259130	RP11-219E7.3	0	0	1	0	0	0	0	0
ENSG00000259132	RP11-298I3.5	0	0	1117.952	481.797	0	0	627.974	727.783
ENSG00000259133	RP11-1085N6.3	0	0	0	0	0	0	0	1
ENSG00000259134	LINC00924	0	0	0	0	0	0	0	0
ENSG00000259135	RP11-671J11.4	0	0	0	0	0	0	9	4
ENSG00000259136	RP11-108M12.2	0	0	0	0	0	0	0	0
ENSG00000259137	RP11-305B6.1	1	0	0	0	14	0	12.121	6.027
ENSG00000259138	RP11-950C14.7	7	2	0	0	0	0	0	0
ENSG00000259139	DUX4L12	0	0	0	0	0	0	0	0
ENSG00000259140	RP11-986E7.2	0	0	0	0	0	0	0	0
ENSG00000259142	LINC00644	0	0	0	0	0	0	0	0
ENSG00000259143	CTD-2240H23.2	0	41.19	0	2.385	0	0	1.99	0
ENSG00000259144	RANBP20P	0	0	1	1	0	0	2	0
ENSG00000259145	RP11-566K19.9	0	0	0	0	0	0	0	0
ENSG00000259146	RP1-261D10.2	8	4	4	2	0	2	19	20
ENSG00000259148	RP11-322L17.1	0	0	0	0	0	0	0	0
ENSG00000259149	RP11-313C4.1	0	0	0	0	0	0	0	0
ENSG00000259150	LINC00929	0	0	0	0	0	0	0	0
ENSG00000259151	CAP2P1	5	5	61	59	0	2	9	10
ENSG00000259152	RP11-100M12.2	0	0	0	0	11	7	0	0
ENSG00000259153	RP6-65G23.3	47	67	304	153	0	7	247	238
ENSG00000259154	DUX4L17	0	0	0	0	0	0	0	0
ENSG00000259155	RP11-831F12.3	0	0	0	0	0	0	1	0
ENSG00000259156	CHEK2P2	0	0	0	0	0	0	0	0
ENSG00000259157	RP11-280K24.6	0	0	0	0	0	0	0	0
ENSG00000259158	ADAM20P1	16	20	117	72	0	0	70	77
ENSG00000259159	MFRP	0	0	4.064	4.06	0	0	0	0
ENSG00000259160	RP11-973N13.5	0	0	0	0	0	0	0	0
ENSG00000259161	CTD-2017C7.3	0	0	0	0	0	0	1	0
ENSG00000259162	RP11-203M5.6	3	3	0	0	0	0	0	0
ENSG00000259163	RP11-1078H9.5	0	0	0	0	0	0	0	0
ENSG00000259164	RP11-463C8.4	0	0	0	0	0	0	0	0
ENSG00000259165	DDX18P1	0	0	1	0	0	0	0	1
ENSG00000259166	RP11-1029J19.2	0	0	0	0	0	0	0	0
ENSG00000259167	NMNAT1P1	0	0	0	0	0	0	0	0
ENSG00000259168	RP11-100M12.3	0	0	0	0	0	0	0	0
ENSG00000259169	GNRHR2P1	0	0	0	0	0	0	0	0
ENSG00000259170	RP11-763K15.1	0	0	0	0	0	0	0	0
ENSG00000259171	AL163636.6	0	0	2.335	3.673	0	0	60.441	0
ENSG00000259172	RP11-299G20.2	42	32	64	62	42	116	36	32
ENSG00000259173	RP11-30K9.7	0	0	0	0	0	0	0	0
ENSG00000259174	RP11-1180F24.1	0	0	0	0	0	0	0	0
ENSG00000259175	RP11-379K22.2	0	0	0	0	0	0	0	0
ENSG00000259176	RP11-69H14.6	0	0	0	0	0	0	0	0
ENSG00000259177	RP11-154B12.3	0	0	0	0	0	0	0	0
ENSG00000259178	CTD-2184D3.3	0	0	0	0	0	0	0	0
ENSG00000259179	UBE2CP4	0	0	0	0	0	0	0	0
ENSG00000259180	RP11-420M1.2	0	0	0	0	0	0	0	0
ENSG00000259181	RP11-463I20.3	0	0	0	0	0	0	0	0
ENSG00000259182	RP11-424I19.2	0	0	0	0	0	0	0	0
ENSG00000259183	MED28P6	0	0	0	0	0	0	0	0
ENSG00000259184	RP11-566K19.4	0	0	0	0	0	0	0	0
ENSG00000259185	RP11-56B16.4	0	0	0	0	0	0	1	1
ENSG00000259186	MRPS15P1	0	0	0	0	0	0	0	0
ENSG00000259187	CTD-2008A1.1	0	0	0	0	0	0	0	0
ENSG00000259188	CTD-2647E9.3	0	0	0	0	0	0	3	0
ENSG00000259191	RP11-253M7.3	0	0	0	0	0	0	0	0
ENSG00000259192	AC109631.1	0	0	0	0	0	0	0	0
ENSG00000259194	RP11-108K3.4	0	0	0	0	0	0	0	0
ENSG00000259195	RP11-158M2.6	0	0	0	0	0	0	0	0
ENSG00000259196	HMBOX1-IT1	0	0	0	0	0	3	0	0
ENSG00000259198	RP11-133K1.6	1	1	0	0	0	0	0	0
ENSG00000259199	CTD-2544M6.1	0	0	0	0	0	0	0	0
ENSG00000259200	RP11-718O11.1	0	0	1	3	0	0	0	0
ENSG00000259201	RP11-56B16.5	0	0	0	0	0	0	0	0
ENSG00000259202	RP11-342M21.2	0	0	0	0	0	0	0	0
ENSG00000259203	RP11-209K10.2	0	0	145	285	0	0	0	2
ENSG00000259204	RP11-394B5.2	0	0	0	0	0	0	0	0
ENSG00000259205	PRKXP1	23	64	2	0	90	55	14	8
ENSG00000259206	RP13-608F4.8	52.757	16.567	0	0	93.598	0	0	0
ENSG00000259207	ITGB3	2453.041	2763.754	6.843	22	61	134	15	12
ENSG00000259208	RP11-621H8.1	0	0	0	0	0	0	0	0
ENSG00000259209	RP5-991G20.2	0	1	0	0	5	0	0	2
ENSG00000259211	RP11-64K12.8	0	0	0	0	0	0	0	0
ENSG00000259212	CTD-3065B20.2	3	12	0	0	2	0	0	0
ENSG00000259213	CTD-2071N1.1	0	0	0	0	0	0	0	0
ENSG00000259214	RP11-810K23.7	0	0	0	0	0	0	0	0
ENSG00000259215	RP11-253M7.4	10	0	0	0	0	19	0	0
ENSG00000259216	RP11-227D13.2	0	0	0	0	0	0	2	2
ENSG00000259217	RP11-702M1.2	0	0	0	0	0	0	0	0
ENSG00000259218	LINC00928	0	0	0	0	0	0	0	0
ENSG00000259219	CTD-3076O17.2	0	0	14	7	0	0	1	0
ENSG00000259221	CTD-2050N2.1	0	0	0	0	0	0	1	0
ENSG00000259222	RP11-809H16.5	0	0	1	2	0	0	0	0
ENSG00000259223	RP11-82L7.4	0	0	3	0	0	0	0	0
ENSG00000259224	SLC35G6	0	1	4	0	0	0	0	0
ENSG00000259225	RP11-1008C21.1	0	0	0	0	0	0	0	0
ENSG00000259227	RP11-64K10.1	0	0	0	0	0	0	0	0
ENSG00000259228	HNRNPA1P62	0	0	0	0	0	0	0	0
ENSG00000259229	RP11-38G5.3	0	0	0	0	0	0	0	0
ENSG00000259230	CTD-2555C10.3	12	4	8	11	186	362	0	0
ENSG00000259231	CTD-2014N11.2	0	0	0	0	0	0	0	0
ENSG00000259232	RP11-349G13.1	2	4	1	1	14	1	0	0
ENSG00000259233	RP11-467N20.6	0	0	0	0	0	0	0	0
ENSG00000259234	RP11-17L5.4	0	0	1	0	0	0	0	0
ENSG00000259235	RP11-605F22.2	0	0	0	0	0	0	0	0
ENSG00000259236	CTD-2611K5.5	0	0	0	0	0	0	0	0
ENSG00000259237	RP11-209E8.1	0	0	0	0	0	0	0	0
ENSG00000259238	RP11-361D15.2	0	5	0	0	23	0	0	0
ENSG00000259239	RP11-521C20.1	0	0	0	0	0	0	0	0
ENSG00000259240	RP11-108K3.1	0	0	0	2	0	0	3	11
ENSG00000259241	RP11-313P18.2	0	0	0	0	0	9	0	0
ENSG00000259242	AC002306.1	0	0	0	0	0	0	0	0
ENSG00000259243	GOLGA6L19	43.293	0	0	0	0	0	0	0
ENSG00000259244	RP11-182J1.12	14.617	4.998	15.277	2.362	29.977	84.571	49.576	31.948
ENSG00000259245	RP11-684B21.1	0	0	0	0	0	0	0	1
ENSG00000259246	HMGN2P47	0	0	0	0	0	0	0	0
ENSG00000259247	TTTY25P	0	0	0	0	0	0	0	0
ENSG00000259248	USP3-AS1	141	64	10	13	6	7	92.001	114.001
ENSG00000259250	RP11-50C13.1	0	0	0	0	0	0	0	0
ENSG00000259251	RP11-643M14.1	0	13	2	0	15	0	6	3
ENSG00000259252	AC011648.1	0	0	0	0	0	0	0	0
ENSG00000259254	CTD-2339L15.3	0	10	0	0	10	2	3	0
ENSG00000259255	RP11-627D16.1	0	0	0	0	0	0	0	0
ENSG00000259256	RP11-838N2.3	0	0	0	0	0	0	0	0
ENSG00000259257	RP11-616M17.1	0	0	0	1	0	0	4	2
ENSG00000259258	RP11-325L12.3	0	0	0	0	0	0	0	0
ENSG00000259259	NPM1P42	0	0	0	0	0	0	0	0
ENSG00000259261	IGHV4OR15-8	0	0	0	0	0	0	0	0
ENSG00000259262	NDUFA3P4	0	0	1	0	0	0	0	0
ENSG00000259264	RP11-60L3.1	142.949	185.048	141.001	129.715	0	7	23	12
ENSG00000259265	RP11-809H16.4	0	0	2	0	0	0	0	0
ENSG00000259266	RP11-183E24.1	0	0	0	0	0	0	0	0
ENSG00000259267	RP11-432J9.6	0	0	0	0	0	0	0	0
ENSG00000259268	AC007950.1	0	0	0	0	0	0	2	0
ENSG00000259269	RP11-624L4.2	0	0	0	0	0	0	0	0
ENSG00000259270	RP11-561C5.1	0	0	0	0	0	0	0	0
ENSG00000259271	ANKRD62P1	0	0	0	0	0	0	46.44	36.22
ENSG00000259273	RP11-493E3.2	0	0	0	0	0	0	0	0
ENSG00000259274	CTD-2501E16.2	6	3	0	6	0	4	0	0
ENSG00000259275	RP11-522B15.3	0	0	0	0	0	2	11	18
ENSG00000259276	RP11-815J21.3	0	0	0	0	0	0	0	0
ENSG00000259277	RP13-126C7.1	0	0	0	0	0	0	0	0
ENSG00000259278	RP11-62C7.2	0	0	0	0	0	0	0	0
ENSG00000259279	CTD-2033D15.1	0	0	0	0	0	0	0	0
ENSG00000259280	RP11-122D10.1	0	0	0	0	0	0	0	0
ENSG00000259281	CTD-2632K10.1	0	0	0	0	0	0	0	0
ENSG00000259282	SPATA8-AS1	0	0	0	0	0	0	0	0
ENSG00000259283	RP11-26L20.3	0	0	0	0	0	0	0	0
ENSG00000259284	RP11-162I7.1	0	0	0	0	0	0	0	0
ENSG00000259285	CTD-2330J20.2	0	0	0	0	0	0	0	0
ENSG00000259286	RP11-696L21.2	3	1	3	0	0	0	10	7
ENSG00000259287	RP11-3D4.2	1	6	10	9	0	0	8	6
ENSG00000259288	RP11-133K1.2	7.19	0	0	478.355	0	0	1.001	0
ENSG00000259289	RP11-798K3.3	0	0	0	0	0	0	0	0
ENSG00000259290	RP11-687M24.7	0	0	0	0	0	0	0	0
ENSG00000259291	RP11-617F23.1	133	146	29	18	23	5	74	97
ENSG00000259293	RP11-355N15.1	0	0	0	0	6	0	0	0
ENSG00000259294	CTA-339C12.1	0	0	0	0	0	0	0	0
ENSG00000259295	CSPG4P12	32.691	53.211	43.848	37.812	424.402	1074.532	39.537	35.449
ENSG00000259296	RP11-313P18.1	0	0	0	0	0	0	0	0
ENSG00000259298	RP11-562A8.4	0	0	0	0	0	0	0	0
ENSG00000259299	RP11-37J13.1	13	7	7.01	0	0	0	3.001	1
ENSG00000259300	TUBBP8	0	0	0	0	0	0	0	0
ENSG00000259301	RP11-643A5.1	0	0	0	0	0	0	0	0
ENSG00000259302	RP11-182J1.11	0	0	0	0	0	0	0	0
ENSG00000259303	IGHV2OR16-5	0	0	0	0	0	0	0	0
ENSG00000259304	CTD-2014N11.3	0	0	0	0	0	0	0	0
ENSG00000259305	ZHX1-C8ORF76	199.364	126.452	71.904	45.349	208.851	362.652	364.089	369.185
ENSG00000259306	RP11-108K3.2	0	0	4	1	0	0	26	42
ENSG00000259307	PLCB2-AS1	0	0	0	0	0	0	0	0
ENSG00000259308	RP11-382A20.1	0	0	0	0	0	0	0	0
ENSG00000259309	RP11-19J5.2	0	0	0	0	0	0	0	0
ENSG00000259310	RP11-152F13.8	0	0	10.601	31.687	0	75.246	42.252	31.509
ENSG00000259312	RP11-522B15.5	0	0	0	0	0	0	0	1
ENSG00000259314	CTD-3065B20.3	3	0	0	3	0	0	1	1
ENSG00000259315	RP11-752G15.9	112	150	100	57	46	85	15	24
ENSG00000259316	CTD-2116N17.1	41	95.427	0	3.011	75.576	0	38.83	67.375
ENSG00000259317	RP11-561C5.7	0	0	0	0	0	0	0	0
ENSG00000259318	RP11-454L9.2	4	16	0	0	0	0	6	11
ENSG00000259319	RP11-293M10.6	194	161	65	80	16	38	136	104
ENSG00000259320	RP11-183E24.2	0	0	0	0	0	0	0	0
ENSG00000259321	RP11-468E2.5	37	13	4	1	11	1	33	13
ENSG00000259322	RP11-762H8.1	0	0	0	0	0	0	0	0
ENSG00000259323	RP13-608F4.5	0	0	0	0	0	0	0	0
ENSG00000259324	OR11K1P	0	0	0	0	0	0	0	0
ENSG00000259325	SPATA31E3P	0	0	0	0	0	0	0	0
ENSG00000259326	RP11-102L12.2	18	4	53	20	32	38	25	12
ENSG00000259327	CTD-2184D3.6	0	0	0	0	0	0	0	2
ENSG00000259328	RP11-152F13.7	349.044	375.881	341.996	467.347	499.971	654.775	223.431	340.658
ENSG00000259330	LINC00984	37	31	165	78	258	316	27	29
ENSG00000259331	RP11-57P19.1	0	0	0	0	0	0	0	0
ENSG00000259332	ST20-MTHFS	531.879	421.969	261.247	390.17	399.908	291.427	53.85	107.732
ENSG00000259333	RP11-630H24.4	0	0	0	0	0	0	0	0
ENSG00000259334	LINC00596	0	0	1	0	0	0	0	0
ENSG00000259335	HNRNPMP1	0	0	0	0	0	0	0	0
ENSG00000259336	RP11-323I15.5	0	8	2	5	0	0	7	4
ENSG00000259337	IGHV1OR15-2	0	0	0	0	0	0	0	0
ENSG00000259338	CTD-2651B20.2	0	0	0	0	0	0	0	0
ENSG00000259339	TGIF1P1	0	0	0	0	0	0	0	0
ENSG00000259340	CTD-2027G2.1	0	0	0	0	0	0	0	0
ENSG00000259341	RP11-20G13.1	0	0	0	0	0	0	0	0
ENSG00000259342	RP11-519G16.5	0	0	0	0	0	0	0	0
ENSG00000259343	RP11-761I4.3	64	67	118	126	98	100	8	7
ENSG00000259344	RP11-566K19.6	13	12	7.179	4	30.096	61.035	19	3
ENSG00000259345	RP11-624L4.1	0	1	28	27	45	69	70	59
ENSG00000259346	RP11-349G13.2	0	0	0	0	0	0	0	0
ENSG00000259347	RP11-798K3.2	0	0	1	0	0	0	0	0
ENSG00000259348	RP11-4G2.1	0	0	0	0	0	0	0	0
ENSG00000259349	RP11-15E18.1	0	1	0	3	20	0	52	41
ENSG00000259350	RP11-63A23.2	0	0	0	0	0	0	0	0
ENSG00000259351	RP11-111E14.1	0	0	0	0	0	0	0	0
ENSG00000259352	RP11-109D20.2	0	0	0	0	0	0	0	0
ENSG00000259353	RP11-30K9.5	0	0	0	1	0	0	0	0
ENSG00000259354	RP11-519G16.3	0	0	0	0	0	0	5	19
ENSG00000259356	RP11-90E5.1	0	0	0	0	0	0	0	0
ENSG00000259357	RP11-316M1.12	12	5	0	1	3	24	1	6
ENSG00000259358	RP11-456J20.1	0	0	4.016	1	0	0	2.017	3.015
ENSG00000259359	RP11-327J17.2	0	0	0	0	0	0	0	0
ENSG00000259360	RP11-142J21.1	0	0	0	0	0	0	0	0
ENSG00000259361	LINC00927	0	0	5	0	0	0	0	0
ENSG00000259362	RP11-307C19.1	5	12	10	11	0	0	8	9
ENSG00000259363	CTD-2054N24.2	188.057	139.314	52.587	53.51	4.404	0	8.08	9.322
ENSG00000259364	RP11-64K12.9	0	0	0	0	0	0	0	1
ENSG00000259365	RP11-424I19.1	0	0	0	0	0	0	0	0
ENSG00000259366	CTD-2647L4.4	107	60	17	14	145	159	69	53
ENSG00000259367	RP11-815J21.4	0	6	0	0	0	0	0	0
ENSG00000259368	RP11-64K12.4	0	0	0	0	0	0	0	0
ENSG00000259369	RP11-291H24.1	0	0	0	0	0	0	0	0
ENSG00000259370	RP11-1069G10.1	0	0	4	8	0	0	11	2
ENSG00000259371	RP11-468E2.6	2.037	1.03	9.101	1.037	0	0	14.061	6.032
ENSG00000259372	CTD-2240J17.1	0	0	4	0	0	0	0	0
ENSG00000259374	RP11-736N17.4	0	0	7	10	0	1	2	3
ENSG00000259375	RP11-815J21.2	0	0	0	0	0	0	0	0
ENSG00000259376	RP11-505E24.3	0	0	4	3	0	0	0	0
ENSG00000259377	CTD-2308G16.1	5	2	0	2	0	6	2	0
ENSG00000259378	DCAF13P3	22	4	1	1	15	3	51	57
ENSG00000259379	RP11-925D8.5	0	0	0	0	0	0	0	0
ENSG00000259380	RP11-346D14.1	0	0	1	4	0	0	10	7
ENSG00000259381	RP11-192M23.1	0	0	0	0	0	0	0	0
ENSG00000259383	RP11-403B2.6	0	0	0	0	0	0	0	0
ENSG00000259384	GH1	0	0	12.999	8	0	0	0	0
ENSG00000259385	RP11-605F22.1	0	0	0	0	0	0	0	0
ENSG00000259387	ADAMTS7P2	15.926	2.891	21.133	41.796	0	0	0	0
ENSG00000259388	CTD-2647E9.1	0	0	0	0	0	0	6.515	4.247
ENSG00000259389	H3F3AP1	0	0	0	0	0	0	0	0
ENSG00000259390	RP11-27M9.1	0	0	0	0	0	0	0	0
ENSG00000259392	RP11-758N13.3	0	0	0	0	0	0	0	0
ENSG00000259393	RP11-313H3.1	0	0	0	0	0	0	0	0
ENSG00000259394	RP11-244F12.1	0	0	0	1.084	0	1	2.001	0
ENSG00000259395	RP11-475A13.2	0	0	0	0	0	0	0	0
ENSG00000259396	RP11-16O9.2	1	6	0	2	0	3	2	4
ENSG00000259397	RP11-323I15.2	1	0	1.001	0	0	0	3.001	1
ENSG00000259398	RP11-430B1.1	0	0	0	0	0	0	1	2
ENSG00000259399	TGIF2-C20orf24	42.139	13.684	464.599	42.198	0	40.092	221.467	137.517
ENSG00000259400	ELMO2P1	0	0	0	0	0	0	0	0
ENSG00000259401	RP11-566K19.8	0	1	3.003	2.004	0	1	1.001	1
ENSG00000259402	RP11-30K9.4	3	0	5	4	0	0	0	2
ENSG00000259403	RP11-315L6.1	0	0	0	0	0	0	0	0
ENSG00000259404	EFTUD1P1	9.063	6.156	6.273	3.157	7.193	5.057	4.099	6.066
ENSG00000259405	ISCA1P4	0	0	0	0	0	0	0	0
ENSG00000259407	RP11-158M2.3	23	4	10	7	0	0	17	14
ENSG00000259408	RP11-3D4.3	22	23	19	7	0	0	19	36
ENSG00000259409	RP11-521C20.3	0	0	0	1	0	0	0	0
ENSG00000259410	RP11-34F13.3	0	0	0	0	0	0	0	0
ENSG00000259411	HNRNPA1P45	0	0	0	0	2	0	0	1
ENSG00000259413	RP11-5O23.1	0	0	0	0	0	0	0	0
ENSG00000259414	HERC2P7	173	131.977	65.229	111.97	100	166.532	44.368	57.446
ENSG00000259415	RP11-7M10.2	2	0	0	0	8	18	7	4
ENSG00000259416	RP11-158M2.5	0	2	2	4	0	0	2	3
ENSG00000259417	RP11-2E17.1	0	0	12	14	0	0	0	0
ENSG00000259418	RP11-109D20.1	0	0	0	0	0	0	0	0
ENSG00000259419	HNRNPCP3	0	1	2.006	0	3	4	5.057	1.001
ENSG00000259420	RP11-307C19.2	6	0	0	0	0	0	0	0
ENSG00000259421	CTA-150C2.20	2	2	0	0	0	0	0	0
ENSG00000259422	RP11-593F23.1	0	0	0	0	0	0	10	12
ENSG00000259423	RP11-265N7.2	0	0	0	0	0	0	1	0
ENSG00000259424	RP11-35O15.1	0	0	53	22	0	0	16	20
ENSG00000259425	RP11-566K19.5	3	6	0	0	6	14	0	0
ENSG00000259426	RP11-253M7.1	0	6	11	3	0	33	39	52
ENSG00000259427	DPPA5P2	0	0	0	0	0	0	0	0
ENSG00000259428	HMGB3P26	0	0	0	0	0	0	0	0
ENSG00000259429	UBE2Q2P3	61	58	73.5	35.566	290.865	244	175.614	310
ENSG00000259430	RP11-168G16.2	0	0	0	0	0	0	0	0
ENSG00000259431	THTPA	1043.166	1029.823	1323.092	1586.255	365.085	456.295	480.363	600.777
ENSG00000259432	RP11-37C7.2	0	0	0	0	0	0	1	0
ENSG00000259433	CTD-2651B20.4	0	1	1	0	0	0	0	0
ENSG00000259434	RP11-720L8.1	0	0	0	0	0	0	0	0
ENSG00000259435	OR4N3P	0	0	0	0	0	0	0	0
ENSG00000259436	CTC-378H22.2	33	36	25	41	0	0	1	0
ENSG00000259437	RP11-798K3.4	0	0	0	0	0	0	0	0
ENSG00000259438	CTD-2650P22.1	26	15	7	15	22	65	15	9
ENSG00000259439	RP11-89K21.1	18	3	27	32.001	0	0	45	27
ENSG00000259440	NPM1P43	0	0	0	0	0	0	1	0
ENSG00000259441	MRPL15P1	0	0	0	0	0	0	1	1
ENSG00000259442	RP11-752G15.8	0	0	0	0	0	6	10	9
ENSG00000259443	RP11-403B2.5	0	0	0	0	0	0	0	0
ENSG00000259444	RP11-736N17.8	0	0	0	0	0	0	0	0
ENSG00000259445	RP11-276M12.1	0	0	6	5	0	0	0	0
ENSG00000259446	RP11-489D6.2	0	0	0	0	0	0	0	0
ENSG00000259447	RP11-462P6.1	0	0	0	0	2	0	0	3
ENSG00000259448	RP11-16E12.1	20	27	14	16	0	0	3	4
ENSG00000259449	NIFKP8	0	0	0	0	0	0	3	0
ENSG00000259450	RP11-265N7.1	0	0	2	2	0	0	51	18
ENSG00000259452	RP11-138H8.4	0	0	0	0	0	0	0	0
ENSG00000259453	RP11-815J21.1	0	21	0	2	0	0	0	1
ENSG00000259454	WBP1LP5	0	0	0	0	0	0	0	0
ENSG00000259455	RP11-467N20.5	0	0	0	0	0	0	0	0
ENSG00000259456	RP5-914P20.5	14	12	15	4	8	15	92	38
ENSG00000259457	RP11-279F6.2	0	0	0	0	0	21	0	0
ENSG00000259458	RP11-625H11.1	0	0	0	0	0	0	0	0
ENSG00000259459	RP11-321G12.1	0	0	3	1	0	0	25	22
ENSG00000259460	RP11-128A17.1	18	15	0	0	4	1	8	7
ENSG00000259461	ANP32BP3	0	0	0	0	0	0	0	0
ENSG00000259462	RP11-752G15.3	4	5	3	3	16	51	0	0
ENSG00000259463	RP11-540O11.7	0	0	0	0	0	0	0	0
ENSG00000259464	RP11-14C10.1	0	0	0	0	0	0	0	0
ENSG00000259465	AHCYP7	0	0	4	1	0	0	1	0
ENSG00000259466	NPM1P47	0	0	0	0	0	0	0	0
ENSG00000259467	NDUFAF4P1	10	1	0	0	5	4	0	4
ENSG00000259468	RP11-1084A12.2	0	0	0	0	0	0	0	0
ENSG00000259469	RP11-227D13.4	2	4	1	0	15	1	1	0
ENSG00000259470	KRT8P9	0	0	1	0	0	1	12.366	12.7
ENSG00000259471	RP11-321F6.1	0	0	0	0	112	70	0	3
ENSG00000259472	RP13-996F3.3	271.943	280.354	281.958	344.618	879.283	881.317	15.954	30.468
ENSG00000259473	RP11-96C21.1	0	0	0	0	0	0	0	0
ENSG00000259474	RP11-650L12.1	0	0	0	0	0	0	0	0
ENSG00000259475	RP11-654A16.3	0	0	0	0	0	0	0	0
ENSG00000259476	RP11-50C13.2	0	0	0	0	0	0	0	0
ENSG00000259477	RP11-86K22.1	0	0	0	0	23	45	0	0
ENSG00000259478	RP11-753A21.1	0	0	0	0	0	20	0	0
ENSG00000259479	CTD-2008A1.2	1455.259	1351.614	200.667	237.305	153.43	466.79	211.983	520.221
ENSG00000259480	RP11-26F2.1	0	0	6.667	0	0	0	2.092	1.043
ENSG00000259481	RP11-39M21.1	0	0	0	0	0	0	0	0
ENSG00000259482	RP11-219B17.2	0	0	0	0	0	0	0	0
ENSG00000259483	RP11-930O11.2	0	0	0	0	0	0	0	0
ENSG00000259485	CTD-2147F2.1	0	0	123	152	0	0	32	32
ENSG00000259488	RP11-154J22.1	16	25	26	33	10	0	23	14
ENSG00000259489	KRT18P47	0	0	0	0	0	0	0	0
ENSG00000259490	IGHV3OR15-7	0	0	0	0	0	0	0	0
ENSG00000259493	RP11-621H8.2	0	0	0	0	0	0	0	0
ENSG00000259494	MRPL46	2407.506	2307.999	1001.999	905	2735.001	3332.847	2142.001	3001.702
ENSG00000259495	RP11-210M15.2	0	0	8	6	0	0	6	4
ENSG00000259496	RP11-19J5.1	0	0	0	0	0	0	0	0
ENSG00000259498	RP11-244F12.3	0	0	1	0	26	13	4	5
ENSG00000259499	RP11-616K22.2	0	0	0	0	0	0	0	0
ENSG00000259500	KRT8P24	0	0	2.001	1	0	0	1	0
ENSG00000259501	RP11-467N20.1	0	0	2.001	0.898	0	1	0	0
ENSG00000259502	RP11-643G16.3	0	0	3	0	0	0	4	0
ENSG00000259503	RP11-543G18.1	0	0	0	0	0	0	0	0
ENSG00000259504	RP11-352D13.5	0	0	0	2	0	0	0	0
ENSG00000259505	RP11-74D7.1	0	0	0	0	0	0	0	0
ENSG00000259507	RP11-719C20.1	0	0	0	0	0	0	0	0
ENSG00000259508	RP11-661D19.3	8	12	0	0	0	0	0	0
ENSG00000259509	RP11-627D16.2	0	0	0	0	0	0	0	0
ENSG00000259511	UBE2Q2L	1	0	2	0	28	57	4	3
ENSG00000259512	HNRNPA1P5	5	11	0	0	14	17	4	0
ENSG00000259513	CYCSP38	0	0	0	0	0	0	1	0
ENSG00000259514	RP11-685G9.2	0	0	0	0	0	0	0	0
ENSG00000259515	RP11-365N19.2	0	0	0	0	0	0	0	0
ENSG00000259516	ANP32AP1	2	0	0	0	1	3	8.039	7.011
ENSG00000259517	RP11-324D17.1	0	0	0	0	0	0	0	0
ENSG00000259518	RP11-597K23.2	0	0	0	0	1	22	4	0
ENSG00000259519	RP11-519G16.2	0	0	0	0	0	0	0	0
ENSG00000259520	CTD-2651B20.3	19	10	3	3	0	1	2	0
ENSG00000259521	RP11-540O11.4	0	0	0	0	0	0	0	0
ENSG00000259522	RP11-468E2.2	88.331	276.986	6.258	57.305	0	248.163	182.658	214.094
ENSG00000259523	RP11-680F8.3	0	0	18	27	2	8	74	71
ENSG00000259524	RP11-461F11.1	0	0	0	0	0	1	0	0
ENSG00000259525	GCSHP2	0	0	0	0	0	0	0	0
ENSG00000259527	LINC00052	0	0	56	19	41	27	986	970
ENSG00000259528	RP11-272D12.2	0	0	0	0	0	0	0	0
ENSG00000259529	RP11-468E2.4	778.152	716.157	92.738	103.671	238.483	420.815	298.458	332.791
ENSG00000259530	RP11-259A24.1	0	0	0	0	0	0	0	0
